Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.8816256,-80.14625954,59:44.0,10/21/21,10,1.033,44.68,-7.117706431,0.89,57.9,53.57,1.97,-1.52,36.5,0.01,3.3,3.31,92,25,510.4,16.2,-1.5,D,1370.2,0,262.342,1,0.94,153,43.06,-80.14446913,25.88334941,0,0,1,N,0.4223978,69,69,11,97,97,45.98125,0,9999.99,3.3,3.427,2,9,29.6,0,29.60000038,40.02,1549.89306,10/21/21,10:35:56,26.67,59.81,40.02,1.115,7.94,-55.5,-4.2,7.2,45305,93.5,5.99,12.7,
25.88162987,-80.14625651,59:45.0,10/21/21,10,1.016,44.68,-7.117706431,0.89,55,50.7,1.8,-0.19,36.5,0.01,3.3,3.31,92,25,510.4,16.2,-1.5,D,1370.2,0,261.789,1,1.01,153,43.08,-80.14446913,25.88334941,0,0,1,N,0.5210329,68,68,11,111,111,46.68516,0,9999.99,3.32,3.447,2,9,29.6,0,29.60000038,46.51,1556.69434,10/21/21,10:35:57,26.67,68.24,46.51,1.233,7.94,-55.5,-5.1,-2.8,3556,93.7,5.79,13,
25.88163346,-80.14625191,59:46.0,10/21/21,10,1.243,44.68,-7.117706431,0.89,55.9,51.59,1.56,-1.56,36.6,0.01,3.31,3.32,92,25,510.4,16.2,-1.5,D,1370.2,0,261.183,1,0.99,153,43.07,-80.14446913,25.88334941,0,0,1,N,0.4566166,61,61,11,111,111,46.22551,0,9999.99,3.33,3.457,2,9,29.5,0,29.5,45.56,1555.49677,10/21/21,10:35:59,26.68,67.03,45.56,1.18,7.94,-55.5,-4.9,-6.2,125665,93.9,5.83,13.1,
25.88163738,-80.14624839,59:47.0,10/21/21,10,0.977,44.68,-7.117706431,0.89,50.1,45.83,1.04,-3.25,36.5,0,3.33,3.33,92,24,510.4,16.2,-1.4,D,1422.4,0,260.624,1,1.02,153,43.08,-80.14446913,25.88334941,0,0,1,N,0.4938627,63,63,11,130,130,46.49125,0,9999.99,3.34,3.467,2,9,29.6,0,29.5,45.56,1555.49677,10/21/21,10:35:59,26.68,67.03,45.56,1.18,7.94,-55.5,-4.9,-6.2,125665,93.9,5.83,13.1,
25.8816412,-80.146246,59:48.0,10/21/21,10,1.156,37.8,-7.117706431,0.89,53.7,49.41,1.37,-2.93,36.6,0.01,3.36,3.37,92,24,510.4,16.2,-1.4,D,1422.4,0,260.15,1,1.01,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.6098344,65,65,11,119,119,47.31795,0,9999.99,3.37,3.497,2,9,29.6,0,29.60000038,44.75,1554.84874,10/21/21,10:36:00,26.69,65.98,44.75,1.128,7.94,-55.5,-4.1,-4,13909,94.1,5.86,12.8,
25.88164481,-80.14624241,59:49.1,10/21/21,10,0.991,37.8,-7.117706431,0.95,47.3,43.03,2.07,-2.29,36.6,0,3.37,3.37,92,24,510.4,16.2,-1.4,D,1422.4,0,259.612,1,1.04,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.613799,69,69,11,144,144,47.34615,0,9999.99,3.38,3.507,2,9,29.5,0,29.5,46.49,1556.47249,10/21/21,10:36:02,26.68,68.22,46.49,1.223,7.94,-55.5,-5.3,-0.9,-3110,94.1,5.81,13,
25.88164819,-80.14623827,59:50.1,10/21/21,10,0.978,37.8,-7.117706431,0.89,52.5,48.22,1.47,-7.33,36.5,0.01,3.44,3.45,92,24,510.4,16.2,-1.5,D,1415.7,0,259.055,1,1,153,43.09,-80.14446913,25.88334941,0,0,1,N,0.5731772,66,66,11,122,122,47.05681,0,9999.99,3.45,3.577,2,9,29.5,0,29.5,46.49,1556.47249,10/21/21,10:36:02,26.68,68.22,46.49,1.223,7.94,-55.5,-5.3,-0.9,-3110,94.1,5.81,13,
25.88165179,-80.14623389,59:51.1,10/21/21,10,1.235,37.8,-7.117706431,0.89,54.3,50.01,1.19,1.87,36.6,0.01,3.39,3.4,92,24,510.4,16.2,-1.5,D,1415.7,0,258.463,1,1.01,153,43.08,-80.14446913,25.88334941,0,0,1,N,0.5267556,64,64,11,114,114,46.72577,0,9999.99,3.41,3.537,2,9,29.5,0,29.5,43.11,1552.92718,10/21/21,10:36:03,26.69,63.85,43.11,1.284,7.94,-55.5,-5.6,-0.2,-575,94.2,5.92,13.1,
25.88165559,-80.14623112,59:52.1,10/21/21,10,0.951,37.8,-7.117706431,0.93,53.8,49.51,0.06,0.65,36.6,0.01,3.37,3.37,92,24,510.4,16.2,-1.5,D,1415.7,0,257.965,1,1.01,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.6125814,57,57,11,118,118,47.33742,0,9999.99,3.38,3.507,2,9,29.5,0,29.5,46.33,1556.30462,10/21/21,10:36:05,26.69,68.02,46.33,1.108,7.93,-55.3,-5.2,-1.9,-3143,94.1,5.81,13,
25.8816581,-80.14622823,59:53.1,10/21/21,10,1.032,37.8,-7.117706431,0.89,52.3,48.02,1.07,-6.4,36.6,0.01,3.37,3.38,92,24,510.4,16.2,-1.5,D,1415.7,0,257.564,1,1.04,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.5907948,63,63,11,124,124,47.18219,0,9999.99,3.37,3.497,2,9,29.5,0,29.5,46.33,1556.30462,10/21/21,10:36:05,26.69,68.02,46.33,1.108,7.93,-55.3,-5.2,-1.9,-3143,94.1,5.81,13,
25.88166138,-80.14622457,59:54.1,10/21/21,10,1.04,37.8,-7.117706431,0.9,52.7,48.42,2.22,0.91,36.5,0,3.37,3.37,92,24,510.4,16.2,-1.5,D,1403.5,0,257.047,1,1.02,153,43.09,-80.14446913,25.88334941,0,0,1,N,0.5701431,70,70,11,121,121,47.03506,0,9999.99,3.37,3.497,2,9,29.5,0,29.5,46.52,1556.50426,10/21/21,10:36:06,26.7,68.26,46.52,1.217,7.93,-55.4,-4.7,-3.6,55388,94.1,5.8,12.8,
25.88166458,-80.14622072,59:55.1,10/21/21,10,1.064,37.8,-7.117706431,0.9,53.8,49.51,0.53,-2.62,36.6,0,3.35,3.35,92,24,510.4,16.2,-1.5,D,1403.5,0,256.524,1,1.04,153,43.09,-80.14446913,25.88334941,0,0,1,N,0.5322904,63,63,11,117,117,46.76521,0,9999.99,3.37,3.497,2,9,29.5,0,29.5,42.6,1552.39169,10/21/21,10:36:08,26.71,63.19,42.6,1.168,7.93,-55.3,-4.6,-3.7,39158,93.9,5.92,12.9,
25.88166924,-80.14621804,59:56.1,10/21/21,10,1.219,37.8,-7.117706431,0.93,51.6,47.32,2.71,-7.79,36.5,0.01,3.4,3.4,92,24,510.4,16.2,-1.5,D,1403.5,0,255.963,1,1.04,153,43.12,-80.14446913,25.88334941,0,0,1,N,0.6887976,72,72,11,122,122,47.87955,0,9999.99,3.4,3.527,2,9,29.5,0,29.5,42.6,1552.39169,10/21/21,10:36:08,26.71,63.19,42.6,1.168,7.93,-55.3,-4.6,-3.7,39158,93.9,5.92,12.9,
25.88167343,-80.14621259,59:57.1,10/21/21,10,1.2,37.8,-7.117706431,0.9,55.7,51.39,1.17,-2.69,36.5,0.01,3.39,3.39,92,24,510.3,16.2,-1.4,D,1419.3,0,255.25,1,1.03,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.6077043,64,64,11,111,111,47.30246,0,9999.99,3.41,3.537,2,9,29.5,0,29.5,46.4,1556.37811,10/21/21,10:36:10,26.71,68.1,46.4,1.131,7.94,-55.4,-5.6,-7.5,195867,94,5.8,13,
25.88167689,-80.14620922,59:58.1,10/21/21,10,0.949,37.8,-7.117706431,0.9,54.1,49.81,0.65,4.54,36.5,0,3.44,3.44,92,24,510.3,16.2,-1.4,D,1419.3,0,254.739,1,1.03,153,43.11,-80.14446913,25.88334941,0,0,1,N,0.6252154,63,63,11,119,119,47.42718,0,9999.99,3.45,3.577,2,9,29.5,0,29.5,46.4,1556.37811,10/21/21,10:36:10,26.71,68.1,46.4,1.131,7.94,-55.4,-5.6,-7.5,195867,94,5.8,13,
25.88168072,-80.14620724,59:59.1,10/21/21,10,1.049,37.8,-7.117706431,0.9,54.7,50.4,2.33,-6.4,36.5,0,3.4,3.41,92,24,510.3,16.2,-1.4,D,1419.3,0,254.292,1,1.02,153,43.14,-80.14446913,25.88334941,0,0,1,N,0.7688524,71,71,11,122,122,48.44814,0,9999.99,3.41,3.537,2,9,29.5,0,29.5,46.52,1556.50371,10/21/21,10:36:12,26.72,68.26,46.52,1.197,7.93,-55.4,-5.2,-8.9,-7021,94.2,5.81,12.8,
25.88168487,-80.14620356,00:00.1,10/21/21,10,1.151,37.8,-7.117706431,0.9,54.3,50.01,0.08,-1.34,36.6,0,3.41,3.42,92,24,510.3,16.2,-1.4,D,1419.3,0,253.704,1,1.02,153,43.15,-80.14446913,25.88334941,0,0,1,N,0.8147625,57,57,11,122,122,48.77375,0,9999.99,3.43,3.557,2,9,29.5,0,29.5,46.52,1556.50371,10/21/21,10:36:12,26.72,68.26,46.52,1.197,7.93,-55.4,-5.2,-8.9,-7021,94.2,5.81,12.8,
25.88168837,-80.14620003,00:01.1,10/21/21,10,0.946,37.8,-7.117706431,0.9,53.7,49.41,0.74,-4.68,36.6,0.01,3.37,3.37,92,24,510.3,16.2,-1.5,D,1407.1,0,253.178,1,1.03,153,43.15,-80.14446913,25.88334941,0,0,1,N,0.8237993,61,61,11,125,125,48.8377,0,9999.99,3.37,3.497,2,9,29.5,0,29.5,20.02,1528.78315,10/21/21,10:36:13,26.73,32.16,20.02,1.133,7.94,-55.4,70.7,-3.9,19505,93.9,6.72,13,
25.88169097,-80.14619643,00:02.1,10/21/21,10,0.949,37.8,-7.117706431,0.9,56.1,51.79,2.84,-3.16,36.5,0.01,3.43,3.45,92,24,510.3,16.2,-1.5,D,1407.1,0,252.721,1,1,153,43.14,-80.14446913,25.88334941,0,0,1,N,0.7599415,65,65,11,106,106,48.38483,0,9999.99,3.43,3.557,2,9,29.5,0,29.5,45.12,1555.0352,10/21/21,10:36:15,26.7,66.47,45.12,1.367,7.93,-55.3,-4.2,-0.4,60960,94,5.85,13,
25.88169522,-80.14619457,00:03.1,10/21/21,10,1.048,37.8,-7.117706431,0.9,59.1,54.75,-3.01,-5.8,36.6,0.01,3.38,3.4,92,24,510.3,16.2,-1.5,D,1407.1,0,252.25,1,0.95,153,43.18,-80.14446913,25.88334941,0,0,1,N,0.9453095,43,43,11,108,108,49.69751,0,9999.99,3.41,3.537,2,9,29.5,0,29.5,45.12,1555.0352,10/21/21,10:36:15,26.7,66.47,45.12,1.367,7.93,-55.3,-4.2,-0.4,60960,94,5.85,13,
25.88169738,-80.14618965,00:04.1,10/21/21,10,1.067,37.8,-7.117706431,0.9,58.1,53.77,3.22,2.75,36.6,0.02,3.37,3.38,92,24,510.3,16.2,-1.5,D,1396.9,0,251.737,1,0.99,153,43.14,-80.14446913,25.88334941,0,0,1,N,0.7511373,76,76,11,105,105,48.32219,0,9999.99,3.34,3.467,2,9,29.5,0,29.5,46.54,1556.52615,10/21/21,10:36:17,26.7,68.29,46.54,1.335,7.93,-55.2,-3.9,1.5,27007,93.8,5.79,13,
25.88170042,-80.14618561,00:05.1,10/21/21,10,0.961,37.8,-7.117706431,0.9,58.8,54.46,1.62,-6,36.6,0,3.37,3.37,92,24,510.3,16.2,-1.5,D,1396.9,0,251.214,1,0.97,153,43.12,-80.14446913,25.88334941,0,0,1,N,0.6894781,67,67,11,101,101,47.88412,0,9999.99,3.39,3.517,2,9,29.5,0,29.5,46.54,1556.52615,10/21/21,10:36:17,26.7,68.29,46.54,1.335,7.93,-55.2,-3.9,1.5,27007,93.8,5.79,13,
25.88170287,-80.14618226,00:06.1,10/21/21,10,0.986,37.8,-7.117706431,0.9,57,52.68,0.21,-2.39,36.6,0,3.39,3.4,92,24,510.3,16.2,-1.5,D,1396.9,0,250.787,1,0.93,153,43.11,-80.14446913,25.88334941,0,0,1,N,0.6228827,57,57,11,108,108,47.41031,0,9999.99,3.41,3.537,2,9,29.5,0,29.5,45.86,1555.81111,10/21/21,10:36:19,26.72,67.41,45.86,1.154,7.93,-55.1,-4.3,12,111413,93.7,5.8,12.9,
25.88170707,-80.14617874,00:07.1,10/21/21,10,1.091,38.69,-7.117706431,0.9,59.8,55.44,1.42,1.05,36.6,0,3.38,3.38,92,24,510.3,16.2,-1.5,D,1396.9,0,250.205,1,0.94,153,43.12,-80.14446913,25.88334941,0,0,1,N,0.6892556,67,67,11,97,97,47.88251,0,9999.99,3.38,3.507,2,9,29.5,0,29.5,45.86,1555.81111,10/21/21,10:36:19,26.72,67.41,45.86,1.154,7.93,-55.1,-4.3,12,111413,93.7,5.8,12.9,
25.88171127,-80.14617466,00:08.1,10/21/21,10,0.863,38.69,-7.117706431,0.9,56.7,52.38,0.59,0.62,36.5,0,3.43,3.43,92,24,510.3,16.2,-1.5,D,1397.7,0,249.585,1,0.94,153,43.13,-80.14446913,25.88334941,0,0,1,N,0.7033569,61,61,11,109,109,47.98267,0,9999.99,3.44,3.567,2,9,29.5,0,29.5,46.49,1556.47223,10/21/21,10:36:20,26.72,68.23,46.49,1.158,7.93,-55.2,-5.6,33.2,123778,93.6,5.77,12.8,
25.88171429,-80.1461715,00:09.1,10/21/21,10,0.912,38.69,-7.117706431,0.9,50.6,46.32,1.39,-4.31,36.6,0,3.44,3.45,92,24,510.3,16.2,-1.5,D,1397.7,0,249.124,1,0.98,153,43.13,-80.14446913,25.88334941,0,0,1,N,0.6953268,70,70,11,133,133,47.92567,0,9999.99,3.45,3.577,2,9,29.5,0,29.5,46.47,1556.45133,10/21/21,10:36:22,26.72,68.2,46.47,1.168,7.93,-55,-4.3,125.7,179768,93.6,5.78,12.9,
25.88171724,-80.14616834,00:10.1,10/21/21,10,0.806,38.69,-7.117706431,0.9,49.7,45.43,2.28,-6.15,36.5,0,3.43,3.43,92,24,510.3,16.2,-1.5,D,1397.7,0,248.668,1,0.96,153,43.13,-80.14446913,25.88334941,0,0,1,N,0.6823421,71,71,11,137,137,47.83324,0,9999.99,3.44,3.567,2,9,29.5,0,29.5,46.47,1556.45133,10/21/21,10:36:22,26.72,68.2,46.47,1.168,7.93,-55,-4.3,125.7,179768,93.6,5.78,12.9,
25.88172047,-80.14616519,00:11.1,10/21/21,10,1.028,38.69,-7.117706431,0.9,53.6,49.31,2.43,-4.21,36.5,0,3.4,3.4,92,24,510.2,16.2,-1.5,D,1390.4,0,248.191,1,0.94,153,43.13,-80.14446913,25.88334941,0,0,1,N,0.7016775,72,72,11,122,122,47.97071,0,9999.99,3.42,3.547,2,9,29.5,0,29.5,46.46,1556.44069,10/21/21,10:36:23,26.71,68.18,46.46,1.232,7.93,-55,-5.2,-5,9336,93.6,5.78,13,
25.88172342,-80.14616288,00:12.1,10/21/21,10,0.835,38.69,-7.117706431,0.9,53.7,49.41,-2.32,-8.3,36.5,0.02,3.49,3.5,92,24,510.2,16.2,-1.5,D,1390.4,0,247.794,1,0.98,153,43.14,-80.14446913,25.88334941,0,0,1,N,0.7543426,43,43,11,123,123,48.34484,0,9999.99,3.51,3.637,2,9,29.5,0,29.5,42.14,1551.90948,10/21/21,10:36:24,26.72,62.6,42.14,1.214,7.93,-55,-3.3,-2.4,1285,93.5,5.91,12.9,
25.88172652,-80.14615954,00:13.1,10/21/21,10,0.892,38.69,-7.117706431,0.9,54.9,50.6,2.03,-4.89,36.4,0.01,3.41,3.42,92,24,510.2,16.2,-1.5,D,1390.4,0,247.313,1,0.99,153,43.14,-80.14446913,25.88334941,0,0,1,N,0.7473221,69,69,11,118,118,48.2949,0,9999.99,3.39,3.517,2,9,29.5,0,29.5,46.49,1556.47382,10/21/21,10:36:26,26.7,68.22,46.49,1.305,7.93,-54.9,-4.7,-4.2,1069,93.5,5.77,12.9,
25.88172799,-80.1461558,00:14.2,10/21/21,10,0.869,38.69,-7.117706431,0.9,56,51.69,-1.23,-5.35,36.5,0.01,3.42,3.44,92,24,510.2,16.2,-1.5,D,1390.4,0,246.939,1,0.98,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.5839015,50,50,11,109,109,47.13251,0,9999.99,3.44,3.567,2,9,29.5,0,29.5,46.49,1556.47382,10/21/21,10:36:26,26.7,68.22,46.49,1.305,7.93,-54.9,-4.7,-4.2,1069,93.5,5.77,12.9,
25.88173216,-80.14615248,00:15.2,10/21/21,10,0.975,38.69,-7.117706431,0.9,57.1,52.78,1.03,0.73,36.5,0.01,3.4,3.41,92,24,510.2,16.2,-1.5,D,1393.9,0,246.373,1,0.97,153,43.12,-80.14446913,25.88334941,0,0,1,N,0.6609875,63,63,11,107,107,47.68137,0,9999.99,3.39,3.517,2,9,29.4,0,29.39999962,46.49,1556.27208,10/21/21,10:36:28,26.69,68.22,46.49,1.19,7.93,-54.9,-5.1,110.8,113904,93.5,5.77,12.8,
25.88173654,-80.14615134,00:16.2,10/21/21,10,1.09,38.69,-7.117706431,0.9,54.7,50.4,1.45,-9,36.5,0.01,3.47,3.47,92,24,510.2,16.2,-1.5,D,1393.9,0,245.939,1,0.95,153,43.18,-80.14446913,25.88334941,0,0,1,N,0.9078944,69,69,11,123,123,49.43269,0,9999.99,3.47,3.597,2,9,29.4,0,29.39999962,46.49,1556.27208,10/21/21,10:36:28,26.69,68.22,46.49,1.19,7.93,-54.9,-5.1,110.8,113904,93.5,5.77,12.8,
25.88173897,-80.14614639,00:17.2,10/21/21,10,1.063,38.69,-7.117706431,0.9,60.5,56.13,0.81,2.99,36.5,0.01,3.45,3.46,92,24,510.2,16.2,-1.5,D,1393.9,0,245.403,1,0.96,153,43.14,-80.14446913,25.88334941,0,0,1,N,0.7310406,62,62,11,95,95,48.17919,0,9999.99,3.46,3.587,2,9,29.4,0,29.39999962,30.07,1539.06183,10/21/21,10:36:29,26.69,46.4,30.07,1.292,7.93,-55,-4.8,34.6,85317,93.3,6.32,12.9,
25.88174197,-80.14614304,00:18.2,10/21/21,10,0.987,38.69,-7.117706431,0.9,56.6,52.29,0.7,0.32,36.5,0,3.41,3.42,92,24,510.2,16.2,-1.5,D,1411.5,0,244.931,1,0.97,153,43.13,-80.14446913,25.88334941,0,0,1,N,0.7156619,61,61,11,110,110,48.06998,0,9999.99,3.42,3.547,2,9,29.4,0,29.39999962,46.48,1556.26063,10/21/21,10:36:31,26.7,68.21,46.48,1.172,7.92,-54.8,-5.7,48.1,94208,93.1,5.75,12.9,
25.88174423,-80.14613993,00:19.2,10/21/21,10,0.755,38.69,-7.117706431,0.9,58.1,53.77,0.56,-2.77,36.5,0,3.46,3.46,92,24,510.2,16.2,-1.5,D,1411.5,0,244.535,1,0.92,153,43.12,-80.14446913,25.88334941,0,0,1,N,0.6601532,60,60,11,103,103,47.67527,0,9999.99,3.47,3.597,2,9,29.4,0,29.39999962,46.48,1556.26016,10/21/21,10:36:32,26.71,68.21,46.48,1.227,7.92,-54.8,-4.1,-4.4,20370,93.1,5.74,12.9,
25.88174657,-80.14613695,00:20.2,10/21/21,10,1.037,43.58,-7.117706431,0.9,54.8,50.5,1.88,-7.8,36.5,0,3.4,3.41,92,24,510.2,16.2,-1.5,D,1411.5,0,244.142,1,0.92,153,43.11,-80.14446913,25.88334941,0,0,1,N,0.6141359,63,63,11,120,120,47.34775,0,9999.99,3.42,3.547,2,9,29.4,0,29.39999962,46.48,1556.26016,10/21/21,10:36:32,26.71,68.21,46.48,1.227,7.92,-54.8,-4.1,-4.4,20370,93.1,5.74,12.9,
25.88174972,-80.14613341,00:21.2,10/21/21,10,1.024,43.58,-7.117706431,0.9,54.2,49.91,1.37,-5.38,36.5,0,3.46,3.46,92,24,510.2,16.2,-1.5,D,1411.5,0,243.644,1,0.89,153,43.11,-80.14446913,25.88334941,0,0,1,N,0.5910741,67,67,11,122,122,47.18345,0,9999.99,3.47,3.597,2,9,29.4,0,29.39999962,44.83,1554.5279,10/21/21,10:36:33,26.7,66.09,44.83,1.335,7.92,-54.7,-2.4,9.5,14476,93.1,5.8,12.9,
25.88175239,-80.14612896,00:22.3,10/21/21,10,0.961,43.58,-7.117706431,0.9,56.6,52.29,2.24,-4.12,36.5,0.01,3.41,3.42,92,24,510.2,16.2,-1.5,D,1406.8,0,243.123,1,0.91,153,43.08,-80.14446913,25.88334941,0,0,1,N,0.4703918,70,70,11,103,103,46.32287,0,9999.99,3.43,3.557,2,9,29.4,0,29.39999962,46.14,1555.90325,10/21/21,10:36:35,26.71,67.77,46.14,1.135,7.92,-54.8,-4.8,-4.3,1911,93,5.75,12.9,
25.88175612,-80.14612307,00:23.3,10/21/21,10,1.017,51.63,-7.117706431,0.9,54.4,50.11,2.73,-6.29,36.6,0.01,3.44,3.44,92,24,510.2,16.2,-1.5,D,1406.8,0,242.418,1,0.9,153,43.04,-80.14446913,25.88334941,0,0,1,N,0.3208484,73,73,11,108,108,45.25452,0,9999.99,3.46,3.587,2,9,29.4,0,29.39999962,46.21,1555.97721,10/21/21,10:36:36,26.71,67.87,46.21,1.155,7.92,-54.8,-4.3,-3.2,776,93,5.75,12.8,
25.88175979,-80.14612023,00:24.3,10/21/21,10,1.038,51.63,-7.117706431,0.9,55.2,50.9,0.51,-5.02,36.5,0.01,3.47,3.48,92,24,510.2,16.2,-1.5,D,1406.8,0,241.925,1,0.9,153,43.06,-80.14446913,25.88334941,0,0,1,N,0.3933874,57,57,11,99,99,45.77296,0,9999.99,3.47,3.597,2,9,29.4,0,29.39999962,46.21,1555.97721,10/21/21,10:36:36,26.71,67.87,46.21,1.155,7.92,-54.8,-4.3,-3.2,776,93,5.75,12.8,
25.88176295,-80.14611595,00:25.3,10/21/21,10,0.998,51.63,-7.117706431,0.9,56.8,52.48,1.84,-0.24,36.6,0,3.42,3.42,92,24,510.2,16.2,-1.5,D,1394.6,0,241.376,1,0.94,154,43.04,-80.14446913,25.88334941,0,0,1,N,0.3219901,68,68,11,98,98,45.2626,0,9999.99,3.43,3.557,2,9,29.4,0,29.39999962,46.47,1556.25018,10/21/21,10:36:38,26.7,68.19,46.47,1.198,7.92,-54.5,-4.1,11.2,7419,93.1,5.74,12.9,
25.88176644,-80.1461129,00:26.3,10/21/21,10,0.838,51.63,-7.117706431,0.9,53.7,49.41,-0.24,-2.14,36.5,0.01,3.44,3.45,92,24,510.2,16.2,-1.5,D,1394.6,0,240.884,1,0.93,154,43.05,-80.14446913,25.88334941,0,0,1,N,0.3578777,56,56,11,111,111,45.51916,0,9999.99,3.45,3.577,2,9,29.4,0,29.39999962,46.47,1556.25018,10/21/21,10:36:38,26.7,68.19,46.47,1.198,7.92,-54.5,-4.1,11.2,7419,93.1,5.74,12.9,
25.88176946,-80.14611009,00:27.3,10/21/21,10,0.97,51.63,-7.117706431,0.9,54.4,50.11,2.01,-1.85,36.5,0.01,3.43,3.44,92,24,510.2,16.2,-1.5,D,1394.6,0,240.447,1,0.95,154,43.06,-80.14446913,25.88334941,0,0,1,N,0.3803724,71,71,11,110,110,45.67995,0,9999.99,3.45,3.577,2,9,29.4,0,29.39999962,46.42,1556.19766,10/21/21,10:36:39,26.71,68.13,46.42,1.183,7.92,-54.6,-4.5,-2.5,22126,93,5.74,13,
25.88177227,-80.14610622,00:28.4,10/21/21,10,0.906,51.63,-7.117706431,0.9,57.1,52.78,2.09,-0.79,36.5,0.01,3.46,3.47,92,24,510.2,16.2,-1.5,D,1394.6,0,239.954,1,0.97,154,43.04,-80.14446913,25.88334941,0,0,1,N,0.3157822,70,70,11,97,97,45.21813,0,9999.99,3.48,3.607,2,9,29.4,0,29.39999962,38.32,1547.6998,10/21/21,10:36:40,26.71,57.56,38.32,1.341,7.92,-54.6,-4.6,-2.4,-2018,93,6.01,12.8,
25.88177448,-80.1461033,00:29.4,10/21/21,10,1.019,51.63,-7.117706431,0.9,55.9,51.59,0.67,-0.32,36.5,0.01,3.46,3.47,92,24,510.1,16.2,-1.5,D,1388.3,0,239.575,1,0.97,154,43.03,-80.14446913,25.88334941,0,0,1,N,0.264452,61,61,11,105,105,44.85099,0,9999.99,3.47,3.597,2,9,29.4,0,29.39999962,46.44,1556.21861,10/21/21,10:36:42,26.72,68.16,46.44,1.168,7.92,-54.5,-5.2,-3,52939,92.9,5.73,12.9,
25.88177684,-80.14609995,00:30.4,10/21/21,10,0.825,51.63,-7.117706431,0.9,50,45.73,1.03,-6.98,36.5,0.01,3.43,3.44,92,24,510.1,16.2,-1.5,D,1388.3,0,239.155,1,0.95,154,43.02,-80.14446913,25.88334941,0,0,1,N,0.1921676,63,63,11,121,121,44.33364,0,9999.99,3.44,3.567,2,9,29.4,0,29.39999962,46.44,1556.21861,10/21/21,10:36:42,26.72,68.16,46.44,1.168,7.92,-54.5,-5.2,-3,52939,92.9,5.73,12.9,
25.88178026,-80.14609543,00:31.4,10/21/21,10,1.2,51.63,-7.117706431,0.9,52,47.72,2.12,-1.62,36.5,0.01,3.47,3.48,92,24,510.1,16.2,-1.5,D,1405.6,0,238.568,1,0.96,154,43,-80.14446913,25.88334941,0,0,1,N,0.1268445,70,70,11,112,112,43.86596,0,9999.99,3.49,3.617,2,9,29.4,0,29.39999962,46.42,1556.19783,10/21/21,10:36:43,26.7,68.13,46.42,1.185,7.92,-54.5,-5.5,-8.6,4101,93,5.74,12.9,
25.88178296,-80.14609233,00:32.4,10/21/21,10,0.798,51.63,-7.117706431,0.9,48.2,43.93,1.2,-5.92,36.5,0.01,3.5,3.51,92,24,510.1,16.2,-1.5,D,1405.6,0,238.137,1,0.93,154,42.99,-80.14446913,25.88334941,0,0,1,N,9.93E-02,64,64,11,126,126,43.6688,0,9999.99,3.5,3.627,2,9,29.4,0,29.39999962,14.89,1523.21466,10/21/21,10:36:45,26.72,24.57,14.89,1.156,7.92,-54.5,-6.3,-2.1,57589,92.9,6.85,12.9,
25.88178539,-80.14608881,00:33.4,10/21/21,10,1.083,51.63,-7.117706431,0.9,52.8,48.52,0.27,-6.17,36.5,0.01,3.43,3.43,92,24,510.1,16.2,-1.5,D,1405.6,0,237.699,1,0.97,154,42.97,-80.14446913,25.88334941,0,0,1,N,3.91E-02,56,56,11,93,93,43.23784,0,9999.99,3.42,3.547,2,9,29.4,0,29.39999962,14.89,1523.21466,10/21/21,10:36:45,26.72,24.57,14.89,1.156,7.92,-54.5,-6.3,-2.1,57589,92.9,6.85,12.9,
25.88178993,-80.14608696,00:34.4,10/21/21,10,0.699,51.63,-7.117706431,0.9,54.1,49.81,1.74,2.89,36.4,0.01,3.39,3.4,92,25,510.1,16.2,-1.5,D,1372,0,237.204,1,0.91,154,43.03,-80.14446913,25.88334941,0,0,1,N,0.2429775,67,67,11,107,107,44.69718,0,9999.99,3.41,3.537,2,9,29.4,0,29.39999962,46.45,1556.22914,10/21/21,10:36:47,26.7,68.17,46.45,1.259,7.92,-54.4,-3.8,-6.6,54894,93,5.74,12.9,
